me.txt(1271): 12-23 12:04:50.510 E/RENDER  (  612): [ERROR]MI_RENDER_SetGlobalPq[32116] <<< FAIL, RET: 8
me.txt(1275): 12-23 12:04:50.576 I/kernel  (  567): [ 1898.876220][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1291): 12-23 12:04:50.647 I/kernel  (  567): [ 1898.947148][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1292): 12-23 12:04:50.647 I/kernel  (  567): [ 1898.947153][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1293): 12-23 12:04:50.647 I/kernel  (  567): [ 1898.947157][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1294): 12-23 12:04:50.647 I/kernel  (  567): [ 1898.947161][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1298): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.954799][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1299): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.954805][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1300): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.954810][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1301): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.954815][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1303): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.954861][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1304): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.954865][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1305): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.954870][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1306): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.954875][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1308): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.955494][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1309): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.955499][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1310): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.955504][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1311): 12-23 12:04:50.655 I/kernel  (  567): [ 1898.955508][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1313): 12-23 12:04:50.656 I/kernel  (  567): [ 1898.955536][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1314): 12-23 12:04:50.656 I/kernel  (  567): [ 1898.955540][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1315): 12-23 12:04:50.656 I/kernel  (  567): [ 1898.955545][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1316): 12-23 12:04:50.656 I/kernel  (  567): [ 1898.955549][wlan][567]scanCheckEpigramVhtIE:(RLM WARN) [Epigram] prEpiIE->ucLength is too short, skip!
me.txt(1409): 12-23 12:04:50.860 E/RENDER  (  612): _MI_RENDER_ProcessGamma[22415] Failed to _MI_RENDER_ParseGammaJsonStr
me.txt(1410): 12-23 12:04:50.860 E/RENDER  (  612): [ERROR]_MI_RENDER_ProcessGamma[22451] <<< FAIL, RET: 18
me.txt(1411): 12-23 12:04:50.860 E/RENDER  (  612): MI_RENDER_SetGlobalPq[31960] Failed to _MI_RENDER_ProcessPqGamma
me.txt(1412): 12-23 12:04:50.860 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1413): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1414): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1415): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1416): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1417): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1418): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1419): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1420): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1421): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1422): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1423): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1424): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1425): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1426): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1427): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1428): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1429): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1431): 12-23 12:04:50.861 E/RENDER  (  612): _MI_RENDER_ProcessLiveTone[22691] Failed to _MI_RENDER_ParseLdLevel
me.txt(1432): 12-23 12:04:50.861 E/RENDER  (  612): [ERROR]_MI_RENDER_ProcessLiveTone[22707] <<< FAIL, RET: 3
me.txt(1433): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_SetGlobalPq[32046] Failed to _MI_RENDER_ProcessLiveTone
me.txt(1434): 12-23 12:04:50.861 E/RENDER  (  612): MI_RENDER_SetGlobalPq[32092] Copy controller callback node failed.
me.txt(1435): 12-23 12:04:50.862 E/RENDER  (  612): [ERROR]MI_RENDER_SetGlobalPq[32116] <<< FAIL, RET: 8
me.txt(1451): 12-23 12:04:51.015 I/kernel  (  567): [ 1899.315325][wlan][567]scanAddToBssDesc:(SCN WARN) MBSSID IE_LEN err(1)!
me.txt(1453): 12-23 12:04:51.072 I/kernel  (  567): [ 1899.371609][wlan][567]scanAddToBssDesc:(SCN WARN) MBSSID IE_LEN err(1)!
me.txt(1504): 12-23 12:04:51.458 I/kernel  (  567): [ 1899.758430][wlan][567]scanAddToBssDesc:(SCN WARN) MBSSID IE_LEN err(1)!
me.txt(1578): 12-23 12:04:51.459 E/RENDER  (  612): _MI_RENDER_ProcessGamma[22415] Failed to _MI_RENDER_ParseGammaJsonStr
me.txt(1579): 12-23 12:04:51.459 E/RENDER  (  612): [ERROR]_MI_RENDER_ProcessGamma[22451] <<< FAIL, RET: 18
me.txt(1580): 12-23 12:04:51.459 E/RENDER  (  612): MI_RENDER_SetGlobalPq[31960] Failed to _MI_RENDER_ProcessPqGamma
me.txt(1581): 12-23 12:04:51.459 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1582): 12-23 12:04:51.459 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1583): 12-23 12:04:51.459 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1584): 12-23 12:04:51.459 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1585): 12-23 12:04:51.459 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1586): 12-23 12:04:51.459 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1587): 12-23 12:04:51.459 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1588): 12-23 12:04:51.459 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1589): 12-23 12:04:51.460 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1590): 12-23 12:04:51.460 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1591): 12-23 12:04:51.460 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1592): 12-23 12:04:51.460 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1593): 12-23 12:04:51.460 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1594): 12-23 12:04:51.460 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1595): 12-23 12:04:51.460 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1596): 12-23 12:04:51.460 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1597): 12-23 12:04:51.460 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1598): 12-23 12:04:51.460 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1600): 12-23 12:04:51.460 E/RENDER  (  612): _MI_RENDER_ProcessLiveTone[22691] Failed to _MI_RENDER_ParseLdLevel
me.txt(1601): 12-23 12:04:51.460 E/RENDER  (  612): [ERROR]_MI_RENDER_ProcessLiveTone[22707] <<< FAIL, RET: 3
me.txt(1602): 12-23 12:04:51.460 E/RENDER  (  612): MI_RENDER_SetGlobalPq[32046] Failed to _MI_RENDER_ProcessLiveTone
me.txt(1603): 12-23 12:04:51.461 E/RENDER  (  612): MI_RENDER_SetGlobalPq[32092] Copy controller callback node failed.
me.txt(1604): 12-23 12:04:51.461 E/RENDER  (  612): [ERROR]MI_RENDER_SetGlobalPq[32116] <<< FAIL, RET: 8
me.txt(1606): 12-23 12:04:51.508 I/kernel  (  567): [ 1899.808379][wlan][567]scanAddToBssDesc:(SCN WARN) MBSSID IE_LEN err(1)!
me.txt(1608): 12-23 12:04:51.612 I/kernel  (  567): [ 1899.912000][wlan][567]scanAddToBssDesc:(SCN WARN) MBSSID IE_LEN err(1)!
me.txt(1694): 12-23 12:04:51.710 E/RENDER  (  612): _MI_RENDER_ProcessGamma[22415] Failed to _MI_RENDER_ParseGammaJsonStr
me.txt(1695): 12-23 12:04:51.710 E/RENDER  (  612): [ERROR]_MI_RENDER_ProcessGamma[22451] <<< FAIL, RET: 18
me.txt(1696): 12-23 12:04:51.710 E/RENDER  (  612): MI_RENDER_SetGlobalPq[31960] Failed to _MI_RENDER_ProcessPqGamma
me.txt(1697): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1698): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1699): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1700): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1701): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1702): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1703): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1704): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1705): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseGain[584] <<< FAIL, RET: 18
me.txt(1706): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1404] Failed to _MI_RENDER_GRAPHIC_ParseGain
me.txt(1707): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseOffset[701] <<< FAIL, RET: 18
me.txt(1708): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1413] Failed to _MI_RENDER_GRAPHIC_ParseOffset
me.txt(1709): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1710): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1711): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1712): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1713): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_GRAPHIC_ParseColorTuning[819] <<< FAIL, RET: 18
me.txt(1714): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_GRAPHIC_ProcessPq[1425] Failed to _MI_RENDER_GRAPHIC_ParseColorTuning
me.txt(1716): 12-23 12:04:51.711 E/RENDER  (  612): _MI_RENDER_ProcessLiveTone[22691] Failed to _MI_RENDER_ParseLdLevel
me.txt(1717): 12-23 12:04:51.711 E/RENDER  (  612): [ERROR]_MI_RENDER_ProcessLiveTone[22707] <<< FAIL, RET: 3
me.txt(1718): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_SetGlobalPq[32046] Failed to _MI_RENDER_ProcessLiveTone
me.txt(1719): 12-23 12:04:51.711 E/RENDER  (  612): MI_RENDER_SetGlobalPq[32092] Copy controller callback node failed.
me.txt(1720): 12-23 12:04:51.712 E/RENDER  (  612): [ERROR]MI_RENDER_SetGlobalPq[32116] <<< FAIL, RET: 8
me.txt(1721): 12-23 12:04:51.740 W/kernel  (  535): [ 1900.040333][drm] [mtk_tv_sm_ml_get_mem_index][353] sm_ml_get_mem_index(fd:0x1000) fail_cnt:1, list_cmd:0, ret = 0
me.txt(1722): 12-23 12:04:51.740 W/kernel  (  535): [ 1900.040346][drm] [mtk_tv_sm_get_mem_index][153] 0x4000000004 get ML mem fail, ret=-22
me.txt(1723): 12-23 12:04:51.740 W/kernel  (  535): [ 1900.040361][drm] disp_irq_ml get memory index fail, ret=-22
me.txt(1761): 12-23 12:04:51.856 I/kernel  ( 1186): [ 1900.155644][wlan][1186]mtk_cfg_get_txpower:(REQ WARN) STA doesn't support this function
me.txt(1776): 12-23 12:04:51.856 I/kernel  ( 1186): [ 1900.156041][wlan][1186]mtk_cfg_get_txpower:(REQ WARN) STA doesn't support this function
me.txt(1925): 12-23 12:04:51.910 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(1926): 12-23 12:04:51.910 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(1947): 12-23 12:04:51.914 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(1948): 12-23 12:04:51.914 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(1964): 12-23 12:04:51.915 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(1965): 12-23 12:04:51.915 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(1985): 12-23 12:04:51.915 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(1986): 12-23 12:04:51.915 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(2002): 12-23 12:04:51.916 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(2003): 12-23 12:04:51.916 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(2019): 12-23 12:04:51.916 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(2020): 12-23 12:04:51.916 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(2042): 12-23 12:04:51.919 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(2043): 12-23 12:04:51.919 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(2059): 12-23 12:04:51.920 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(2060): 12-23 12:04:51.920 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(2082): 12-23 12:04:51.922 V/WifiLastResortWatchdog(  751):  02:64:cf:73:7e:01: "DEVLINK_DECO_be75-6g" HasEverConnected: true, Failures: {Assoc: 0, Auth: 0, Dhcp: 0}, Age: 0
me.txt(2083): 12-23 12:04:51.922 V/WifiLastResortWatchdog(  751):  02:64:cf:73:7d:41: "DEVLINK_DECO_be75-6g" HasEverConnected: true, Failures: {Assoc: 0, Auth: 0, Dhcp: 0}, Age: 0
me.txt(2084): 12-23 12:04:51.922 V/WifiLastResortWatchdog(  751): mSsidFailureCount:
me.txt(2085): 12-23 12:04:51.922 V/WifiLastResortWatchdog(  751): "DEVLINK_DECO_be75-6g": 2, HasEverConnected: true, Failures: {Assoc: 0, Auth: 0, Dhcp: 0}
me.txt(2088): 12-23 12:04:51.925 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(2089): 12-23 12:04:51.925 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(2105): 12-23 12:04:51.926 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(2106): 12-23 12:04:51.926 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(2125): 12-23 12:04:51.939 W/TrustedTimeHelper( 1699): TrustedTime initialization task failed
me.txt(2126): 12-23 12:04:51.939 W/TrustedTimeHelper( 1699): adwb: 17: API: TrustedTime.API is not available on this device. Connection failed with: ConnectionResult{statusCode=API_UNAVAILABLE, resolution=null, message=null, clientMethodKey=null}
me.txt(2198): 12-23 12:04:51.954 I/kernel  ( 1186): [ 1900.254423][wlan][1186]mtk_cfg_get_txpower:(REQ WARN) STA doesn't support this function
me.txt(2206): 12-23 12:04:51.952 D/WifiNl80211Manager(  751): Pno Scan failed event
me.txt(2207): 12-23 12:04:51.952 D/WifiNative(  751): Pno Scan failed event
me.txt(2303): 12-23 12:04:52.005 I/kernel  ( 1186): [ 1900.305021][wlan][1186]mtk_cfg80211_auth:(REQ WARN) SSID len 401, ssid DEVLINK_DECO_be75-6g, 20
me.txt(2342): 12-23 12:04:52.000 D/wpa_supplicant( 1186): EAPOL: External notification - EAP fail=0
me.txt(2398): 12-23 12:04:52.007 D/SupplicantStateTracker(  751): Queuing broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=AUTHENTICATING failedAuth=false reasonCode=0
me.txt(2399): 12-23 12:04:52.007 D/SupplicantStateTracker(  751): Sending broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=AUTHENTICATING failedAuth=false reasonCode=0
me.txt(2411): 12-23 12:04:52.006 I/kernel  ( 1186): [ 1900.305888][wlan][1186]mtk_cfg_get_txpower:(REQ WARN) STA doesn't support this function
me.txt(2475): 12-23 12:04:52.027 I/kernel  ( 1186): [ 1900.326584][wlan][1186]mtk_cfg_get_txpower:(REQ WARN) STA doesn't support this function
me.txt(2489): 12-23 12:04:52.027 I/kernel  ( 1186): [ 1900.327525][wlan][1186]kalIoctlByBssIdx:(OID WARN) kalIoctl: ret ErrCode: c0010014
me.txt(2490): 12-23 12:04:52.028 I/kernel  ( 1186): [ 1900.327530][wlan][1186]mtk_cfg80211_assoc:(SEC WARN) [wapi] set wapi assoc info error:c0010014
me.txt(2505): 12-23 12:04:52.026 D/SupplicantStateTracker(  751): Queuing broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=ASSOCIATING failedAuth=false reasonCode=0
me.txt(2506): 12-23 12:04:52.026 D/SupplicantStateTracker(  751): Sending broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=ASSOCIATING failedAuth=false reasonCode=0
me.txt(2525): 12-23 12:04:52.043 I/kernel  (  567): [ 1900.343250][wlan][567]mqmProcessAssocRsp:(QM WARN) QM: remove assoc resp qosmapset ie
me.txt(2533): 12-23 12:04:52.043 I/kernel  (  567): [ 1900.343327][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(2680): 12-23 12:04:52.049 I/kernel  (  567): [ 1900.349230][wlan][567]nicGetPendingTxMsduInfo:(TX WARN) Cannot get Target Msdu WIDX:PID[2:251] from Pending Q
me.txt(2685): 12-23 12:04:52.048 D/SupplicantStateTracker(  751): Queuing broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=ASSOCIATED failedAuth=false reasonCode=0
me.txt(2694): 12-23 12:04:52.048 D/SupplicantStateTracker(  751): Sending broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=ASSOCIATED failedAuth=false reasonCode=0
me.txt(2786): 12-23 12:04:52.051 D/SupplicantStateTracker(  751): Queuing broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=FOUR_WAY_HANDSHAKE failedAuth=false reasonCode=0
me.txt(2787): 12-23 12:04:52.051 D/SupplicantStateTracker(  751): Sending broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=FOUR_WAY_HANDSHAKE failedAuth=false reasonCode=0
me.txt(2802): 12-23 12:04:52.053 D/SupplicantStateTracker(  751): Queuing broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=GROUP_HANDSHAKE failedAuth=false reasonCode=0
me.txt(2803): 12-23 12:04:52.053 D/SupplicantStateTracker(  751): Sending broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=GROUP_HANDSHAKE failedAuth=false reasonCode=0
me.txt(2889): 12-23 12:04:52.074 D/SupplicantStateTracker(  751): Queuing broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=COMPLETED failedAuth=false reasonCode=0
me.txt(2890): 12-23 12:04:52.074 D/SupplicantStateTracker(  751): Sending broadcast=SUPPLICANT_STATE_CHANGED_ACTION state=COMPLETED failedAuth=false reasonCode=0
me.txt(2961): 12-23 12:04:52.115 E/WifiStaIfaceAidlImpl(  751): setDtimMultiplier failed with service-specific exception: android.os.ServiceSpecificException:  (code 4)
me.txt(2962): 12-23 12:04:52.115 D/WifiClientModeImpl(  751): Set maximum DTIM Multiplier to 1 FAIL
me.txt(2980): 12-23 12:04:52.121 I/kernel  (  567): [ 1900.420614][wlan][567]heRlmRecHeMcsMap:(RLM WARN) Change HeRxMcsMapBW80 from 0xffaa to 0xfffa
me.txt(3080): 12-23 12:04:52.156 W/resolv  (  391): Socket failed to connect: Network is unreachable
me.txt(3157): 12-23 12:04:52.156 V/WifiNetworkSuggestionsManager(  751): recentFailure: Association Rejection code: 0, last update time: 0
me.txt(3161): 12-23 12:04:52.156 W/resolv  (  391): TCP Handshake failed: 101
me.txt(3162): 12-23 12:04:52.156 W/resolv  (  391): query failed
me.txt(3165): 12-23 12:04:52.157 W/resolv  (  391): Validation failed
me.txt(3179): 12-23 12:04:52.161 W/resolv  (  391): Socket failed to connect: Network is unreachable
me.txt(3180): 12-23 12:04:52.161 W/resolv  (  391): TCP Handshake failed: 101
me.txt(3181): 12-23 12:04:52.161 W/resolv  (  391): query failed
